"","state","cod","cod_format","cod_type","date","obs","population","pred","lwr","upr","excess","obs_rate","pred_rate","lwr_rate","upr_rate","excess_rate","model"
"29","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-08-03,676,19653431,670.206201903719,619.975,723,5.79379809628063,3.43960298840442,3.41012315815859,3.15453825848525,3.67874698316034,0.0294798302458264,"model 1"
"30","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-08-10,667,19653431,671.082872259821,620,723,-4.08287225982076,3.39380945749371,3.4145838060531,3.15466546273778,3.67874698316034,-0.0207743485593979,"model 1"
"31","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-08-17,664,19653431,672.111843901327,621,724.025,-8.11184390132746,3.37854494719014,3.41981938879439,3.15975363283897,3.68396235751406,-0.0412744416042546,"model 1"
"32","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-08-24,652,19653431,673.27748576297,624,724,-21.2774857629697,3.31748690597586,3.4257503728635,3.17501814314254,3.68383515326153,-0.108263466887638,"model 1"
"33","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-08-31,669,19653431,674.562182984124,624,727,-5.56218298412398,3.40398579769609,3.43228713085325,3.17501814314254,3.6990996635651,-0.0283013331571672,"model 1"
"34","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-09-07,672,19653431,675.946552064218,625,727,-3.94655206421794,3.41925030799966,3.4393310362156,3.18010631324373,3.6990996635651,-0.0200807282159433,"model 1"
"35","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-09-14,677,19653431,677.409684200447,626,729,-0.409684200447487,3.44469115850561,3.44677570140525,3.18519448334492,3.70927600376749,-0.00208454289964682,"model 1"
"36","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-09-21,693,19653431,678.929415449952,627,732,14.0705845500479,3.52610188012465,3.45450835251083,3.19028265344611,3.72454051407105,0.0715935276138192,"model 1"
"37","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-09-28,700,19653431,680.482621724336,630.975,733,19.5173782756644,3.56171907083298,3.46241133023713,3.21050812959834,3.72962868417224,0.0993077405958504,"model 1"
"38","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-10-05,693,19653431,682.045535905979,632,733,10.9544640940211,3.52610188012465,3.47036370344689,3.21572350395206,3.72962868417224,0.0557381766777571,"model 1"
"39","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-10-12,694,19653431,683.594083600315,632,736,10.4059163996849,3.53119005022584,3.47824297752548,3.21572350395206,3.74489319447581,0.0529470727003589,"model 1"
"40","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-10-19,698,19653431,685.104233240553,635,737,12.8957667594467,3.5515427306306,3.48592687577326,3.23098801425563,3.749981364577,0.0656158548573361,"model 1"
"41","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-10-26,687,19653431,686.552355481418,634,740,0.447644518582024,3.49557285951751,3.4932951680621,3.22589984415444,3.76524587488057,0.00227769145541063,"model 1"
"42","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-11-02,690,19653431,687.915586099947,636,741,2.08441390005282,3.51083736982108,3.50023151733632,3.23607618435682,3.77033404498176,0.0106058524847535,"model 1"
"43","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-11-09,678,19653431,689.172186009512,638,742,-11.1721860095117,3.4497793286068,3.50662531142533,3.2462525245592,3.77542221508295,-0.0568459828185304,"model 1"
"44","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-11-16,679,19653431,690.301891531356,639,742,-11.3018915313556,3.45486749870799,3.51237344528472,3.25134069466039,3.77542221508295,-0.0575059465767358,"model 1"
"45","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-11-23,679,19653431,691.2862477956,640,745,-12.2862477956004,3.45486749870799,3.51738201739737,3.25642886476158,3.79068672538652,-0.062514518689385,"model 1"
"46","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-11-30,681,19653431,692.108918092444,641,745,-11.1089180924439,3.46504383891037,3.52156790380491,3.26151703486277,3.79068672538652,-0.0565240648945413,"model 1"
"47","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-12-07,675,19653431,692.75596218664,640,745,-17.7559621866397,3.43451481830323,3.52486017421915,3.25642886476158,3.79068672538652,-0.09034535591592,"model 1"
"48","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-12-14,690,19653431,693.216077054073,641.975,745,-3.21607705407314,3.51083736982108,3.52720131693073,3.26647800071143,3.79068672538652,-0.0163639471096581,"model 1"
"49","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-12-21,699,19653431,693.480794195268,643,746,5.519205804732,3.55663090073179,3.52854824277383,3.27169337506515,3.79577489548771,0.0280826579579514,"model 1"
"50","New York","cancer_uc_ma","Cancer","Underlying Cause",2014-12-28,701,19653431,693.544628609568,641.975,745,7.45537139043211,3.56680724093417,3.5288730431321,3.26647800071143,3.79068672538652,0.0379341978020637,"model 1"
"51","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-01-04,702,19657321,693.54242120439,642,746,8.45757879561017,3.57118856633618,3.52816348272682,3.26595877434163,3.79502374713218,0.0430250836093595,"model 1"
"52","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-01-11,721,19657321,693.200331091704,641,747,27.799668908296,3.66784466713445,3.52642321449451,3.26087161114172,3.80011091033208,0.14142145263994,"model 1"
"53","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-01-18,719,19657321,692.659459211883,641,746,26.3405407881166,3.65767034073463,3.52367171097162,3.26087161114172,3.79502374713218,0.133998629763011,"model 1"
"54","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-01-25,708,19657321,691.926674186457,641,744,16.0733258135429,3.60171154553563,3.51994391395683,3.26087161114172,3.78484942073236,0.0817676315788039,"model 1"
"55","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-02-01,703,19657321,691.011763012434,639,744,11.9882369875662,3.57627572953608,3.51528961150115,3.2506972847419,3.78484942073236,0.0609861180349357,"model 1"
